business_name,address,phone,category,subcategory,query,rating,reviews,google_maps_url,source_file
Indego,"34th & Chestnut, Philadelphia, PA 19104, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c6505c6c3adf:0xd4243c97b7bef26d!8m2!3d39.95441!4d-75.192!16s%2Fg%2F11rg_9n79q!19sChIJ3zpsXFDGxokRbfK-t5c8JNQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"16th & Chestnut, Philadelphia, PA 19102, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c63038c75565:0x83c6c133282547b9!8m2!3d39.95134!4d-75.16758!16s%2Fg%2F11q7fk4z34!19sChIJZVXHODDGxokRuUclKDPBxoM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"19th & Lombard, Philadelphia, PA 19146, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c6394a875e79:0x9954c48c1cabf3f5!8m2!3d39.94561!4d-75.17348!16s%2Fg%2F11nwby68g5!19sChIJeV6HSjnGxokR9fOrHIzEVJk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"17th & Pine, Philadelphia, PA 19103, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c63ba2c42631:0x91c001d022473056!8m2!3d39.94633!4d-75.1698!16s%2Fg%2F11q7fk6104!19sChIJMSbEojvGxokRVjBHItABwJE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"Pennsylvania Convention Center, Philadelphia, PA 19107, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c62c1c0aae73:0x22475469a0dc2130!8m2!3d39.95424!4d-75.16138!16s%2Fg%2F11q7f_5s1k!19sChIJc64KHCzGxokRMCHcoGlURyI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"Kelly Drive - Strawberry Mansion Bridge, Philadelphia, PA 19131, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c7851d9b0c9d:0x528318c875901997!8m2!3d39.99484!4d-75.19242!16s%2Fg%2F11kj0bfshy!19sChIJnQybHYXHxokRlxmQdcgYg1I?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"43rd & Chester, Clark Park, Philadelphia, PA 19104, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c6f3bad5d175:0x1847b5296fbede9a!8m2!3d39.94822!4d-75.20908!16s%2Fg%2F11nwcc87s6!19sChIJddHVuvPGxokRmt6-bym1Rxg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Indego,"6th & Girard, Philadelphia, PA 19123, United States",-,Automobile,Bike_Rentals,Bike rentals in Philadelphia Pennsylvania,0.0,0,https://www.google.com/maps/place/Indego/data=!4m7!3m6!1s0x89c6c8711af17803:0x4eb3b44c0827209e!8m2!3d39.97012!4d-75.14666!16s%2Fg%2F11lmc5k_ph!19sChIJA3jxGnHIxokRniAnCEy0s04?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Philadelphia_Pennsylvania.csv
Black Bird Bike Co.,-,+1 480-495-5003,Automobile,Bike_Rentals,Bike rentals in Phoenix Arizona,4.8,124,https://www.google.com/maps/place/Black+Bird+Bike+Co./data=!4m7!3m6!1s0x872b137c6b3b361d:0x9c3d1b19c5c55e83!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11j8lllcl_!19sChIJHTY7a3wTK4cRg17FxRkbPZw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Phoenix_Arizona.csv
Brass Monkey Bike Shop,"1720 E McDowell Rd, Phoenix, AZ 85006, United States",+1 480-434-0298,Automobile,Bike_Rentals,Bike rentals in Phoenix Arizona,4.8,167,https://www.google.com/maps/place/Brass+Monkey+Bike+Shop/data=!4m7!3m6!1s0x872b0df5cd3a786f:0xc220acdeba1f715a!8m2!3d33.466037!4d-112.044703!16s%2Fg%2F11b77v9cws!19sChIJb3g6zfUNK4cRWnEfut6sIMI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Phoenix_Arizona.csv
E Bikes,"N 8th Pl, Phoenix, AZ 85014, United States",-,Automobile,Bike_Rentals,Bike rentals in Phoenix Arizona,5.0,1,https://www.google.com/maps/place/E+Bikes/data=!4m7!3m6!1s0x872b12b10585cb2f:0x3c7f97975a95fc94!8m2!3d33.5231376!4d-112.0646507!16s%2Fg%2F11fdwm5gqz!19sChIJL8uFBbESK4cRlPyVWpeXfzw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Phoenix_Arizona.csv
Cranky Monkey Bike Shop,"10880 N 32nd St UNIT 21, Phoenix, AZ 85028, United States",+1 602-283-4755,Automobile,Bike_Rentals,Bike rentals in Phoenix Arizona,4.3,55,https://www.google.com/maps/place/Cranky+Monkey+Bike+Shop/data=!4m7!3m6!1s0x872b7259b363b669:0x1339f2c22fa76285!8m2!3d33.5855757!4d-112.0139443!16s%2Fg%2F11by_kh_sm!19sChIJabZjs1lyK4cRhWKnL8LyORM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Phoenix_Arizona.csv
"BCycle #12 at Mission Concepcion, on Mission Rd","Mission & Felisa, San Antonio, TX 78210, United States",-,Automobile,Bike_Rentals,Bike rentals in San Antonio Texas,3.5,2,"https://www.google.com/maps/place/BCycle+%2312+at+Mission+Concepcion,+on+Mission+Rd/data=!4m7!3m6!1s0x865c59d2a92b115f:0x5737131ffac60dc3!8m2!3d29.3899418!4d-98.4916944!16s%2Fg%2F11l1ykb7hs!19sChIJXxErqdJZXIYRww3G-h8TN1c?authuser=0&hl=en&rclk=1",Automobile/Bike_Rentals/Bike_rentals_in_San_Antonio_Texas.csv
The Bike Revolution,"1878 Main St unit d, San Diego, CA 92113, United States",+1 352-817-8564,Automobile,Bike_Rentals,Bike rentals in San Diego California,4.9,441,https://www.google.com/maps/place/The+Bike+Revolution/data=!4m7!3m6!1s0x80d953599bb1694d:0xb0cd011841cc0bb6!8m2!3d32.6997264!4d-117.146811!16s%2Fg%2F1v42g2hw!19sChIJTWmxm1lT2YARtgvMQRgBzbA?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Diego_California.csv
Crank & Roll Bike Rentals,-,-,Automobile,Bike_Rentals,Bike rentals in San Diego California,5.0,3,https://www.google.com/maps/place/Crank+%26+Roll+Bike+Rentals/data=!4m7!3m6!1s0x80d95502ade5d5af:0xb5a03a47a90fea45!8m2!3d32.7364905!4d-117.0442816!16s%2Fg%2F1hjh0wbwy!19sChIJr9XlrQJV2YARReoPqUc6oLU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Diego_California.csv
Little Sam's Island & Beach Fun,"1343 Orange Ave, Coronado, CA 92118, United States",+1 619-435-4068,Automobile,Bike_Rentals,Bike rentals in San Diego California,4.4,44,https://www.google.com/maps/place/Little+Sam%27s+Island+%26+Beach+Fun/data=!4m7!3m6!1s0x80deaccc365bba05:0x8d048d669486c0df!8m2!3d32.6825888!4d-117.1778663!16s%2Fg%2F1tf48g9b!19sChIJBbpbNsys3oAR38CGlGaNBI0?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Diego_California.csv
City Cruiser,"1433 Market St #103, San Diego, CA 92101, United States",+1 619-648-4847,Automobile,Bike_Rentals,Bike rentals in San Diego California,3.0,2,https://www.google.com/maps/place/City+Cruiser/data=!4m7!3m6!1s0x80d9535de6feb387:0x7136b1907bd49134!8m2!3d32.7113445!4d-117.1512685!16s%2Fg%2F11bz0cprt9!19sChIJh7P-5l1T2YARNJHUe5CxNnE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Diego_California.csv
Outdoor Adventure Company,"Queenstown Ct, San Diego, CA 92109, United States",+1 619-733-8453,Automobile,Bike_Rentals,Bike rentals in San Diego California,5.0,11,https://www.google.com/maps/place/Outdoor+Adventure+Company/data=!4m7!3m6!1s0x80dc0101e218c407:0x122caa32faadf544!8m2!3d32.7836901!4d-117.252746!16s%2Fg%2F11sb9p02gt!19sChIJB8QY4gEB3IARRPWt-jKqLBI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Diego_California.csv
Bay Wheels,"San Pedro Square, San Jose, CA 95110, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.5,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcca2684bf241:0xea746523605ce4ab!8m2!3d37.336802!4d-121.8940901!16s%2Fg%2F1pv5xyz3w!19sChIJQfJLaKLMj4ARq-RcYCNldOo?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Jackson St at 5th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.3,3,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc84eb1646bd:0xfc48f1c0d5a361aa!8m2!3d37.3487588!4d-121.8947978!16s%2Fg%2F11d_x6d4hf!19sChIJvUYW64TMj4ARqmGj1cDxSPw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Jose City Hall, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,2.1,7,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbc519cf609:0x73b780aca32d1133!8m2!3d37.3373911!4d-121.886995!16s%2Fg%2F1pv5tr2_p!19sChIJCfacUbzMj4ARMxEto6yAt3M?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Almaden Blvd at San Fernando St, San Jose, CA 95113, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcca4f8bc447b:0xecbe93d800c702c!8m2!3d37.3314151!4d-121.8932!16s%2Fg%2F11d_x6068d!19sChIJe0S8-KTMj4ARLHAMgD3pyw4?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"5th St at San Salvador St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.5,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccb780f8590f:0xb4ebce4493693a6e!8m2!3d37.3320387!4d-121.8817663!16s%2Fg%2F11hd7_mhlk!19sChIJD1n4gLfMj4ARbjppk0TO67Q?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"4th St at San Carlos St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,3.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccb992ff3f73:0x8ab37fff2a9eb0f!8m2!3d37.3327996!4d-121.8838504!16s%2Fg%2F11h4nq0xvs!19sChIJcz__krnMj4ARD-up8v83qwg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Newbury Park Dr at King Rd, San Jose, CA 95133, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc5803785b61:0x11fe11868fbeed4b!8m2!3d37.3655358!4d-121.8679664!16s%2Fg%2F11h7rjl0jw!19sChIJYVt4A1jMj4ARS-2-j4YR_hE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Jose Diridon Station, San Jose, CA 95110, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcca75ff68ddb:0xa04b7106fdd7c91e!8m2!3d37.3297321!4d-121.901782!16s%2Fg%2F11g9h22g23!19sChIJ2432X6fMj4ARHsnX_QZxS6A?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Metro Dr at Technology Dr, San Jose, CA 95110, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,3.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcb9361c921bd:0xc911741691f02de3!8m2!3d37.3676782!4d-121.9187942!16s%2Fg%2F11fl8xv_lk!19sChIJvSHJYZPLj4AR4y3wkRZ0Eck?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Parkmoor Ave at Race St, San Jose, CA 95126, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcb53ac1bbbf5:0xb9fe15a1edc127!8m2!3d37.3167366!4d-121.9100046!16s%2Fg%2F11h7clhg5x!19sChIJ9bsbrFPLj4ARJ8HtoRX-uQA?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Party Bike San Jose,"643 S Sixth St unit c, San Jose, CA 95112, United States",+1 408-800-5005,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,6,https://www.google.com/maps/place/Party+Bike+San+Jose/data=!4m7!3m6!1s0x808fccc9faa90d61:0xadfb60ed11f4d63a!8m2!3d37.3290904!4d-121.8777636!16s%2Fg%2F11f395_slg!19sChIJYQ2p-snMj4AROtb0Ee1g-60?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Mercado Way at Sierra Rd, San Jose, CA 95133, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc687a537559:0x28f4a13af35ccbc9!8m2!3d37.3711165!4d-121.8813318!16s%2Fg%2F11j123xj5m!19sChIJWXVTemjMj4ARyctc8zqh9Cg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Fernando St at 4th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,3.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbc0908bc23:0xc7efc0cccd445711!8m2!3d37.335885!4d-121.88566!16s%2Fg%2F11f1rydmgj!19sChIJI7wICbzMj4AREVdEzczA78c?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Pierce Ave at Market St, San Jose, CA 95113, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,3.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccb6b576e5a7:0x1d175f2ff416e404!8m2!3d37.3275811!4d-121.884559!16s%2Fg%2F11fxydnbp6!19sChIJp-V2tbbMj4ARBOQW9C9fFx0?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Fernando St at 7th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbec7ea8ddd:0x3b9a6b05ec379f9!8m2!3d37.3371225!4d-121.8832147!16s%2Fg%2F11h7clf_0d!19sChIJ3Y3qx77Mj4AR-XnDXrCmuQM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Santa Clara St at 7th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbe64d456d9:0xf98c9ebf22132c88!8m2!3d37.3391456!4d-121.8841054!16s%2Fg%2F11hd7zlqdy!19sChIJ2VbUZL7Mj4ARiCwTIr-ejPk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"9th St at San Fernando St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbf15fef343:0x439d3b5cf5d5b09d!8m2!3d37.3383952!4d-121.8807965!16s%2Fg%2F11h1k8zw7c!19sChIJQ_P-Fb_Mj4ARnbDV9Vw7nUM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"The Alameda at Bush St, San Jose, CA 95126, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcb5efc5c8811:0xd10b6deb6922496f!8m2!3d37.3319323!4d-121.9048882!16s%2Fg%2F11fy4nhcnc!19sChIJEYhc_F7Lj4ARb0kiaettC9E?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Carlos St at 11th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccc704611373:0x27a5d92a19c110cb!8m2!3d37.3364659!4d-121.8766132!16s%2Fg%2F11d_xgnhr5!19sChIJcxNhBMfMj4ARyxDBGSrZpSc?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"SAP Center, San Jose, CA 95113, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcca0ea395f45:0x15deba600bccd386!8m2!3d37.3326921!4d-121.900084!16s%2Fg%2F11fxy6tyhc!19sChIJRV856qDMj4ARhtPMC2C63hU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Carlos St at Market St, San Jose, CA 95113, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,1.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccba96288a55:0x779883520f47281f!8m2!3d37.330698!4d-121.888979!16s%2Fg%2F11g9h23qrm!19sChIJVYoolrrMj4ARHyhHD1KDmHc?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Julian St at 6th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc9714e6dbf7:0x19b980858035a7e9!8m2!3d37.3429974!4d-121.8888891!16s%2Fg%2F11rvlrcxgp!19sChIJ99vmFJfMj4AR6ac1gIWAuRk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Taylor St at 9th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc85df8b8333:0x5d98fff3364150d7!8m2!3d37.3530618!4d-121.8919373!16s%2Fg%2F11h1k9b6j0!19sChIJM4OL34XMj4AR11BBNvP_mF0?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Cahill Park, San Jose, CA 95126, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcb58df4eb6c1:0x8e0c8c888de06672!8m2!3d37.3291188!4d-121.9045758!16s%2Fg%2F11d_wydcl6!19sChIJwbZO31jLj4ARcmbgjYiMDI4?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"South San Jose State, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808e33319b8d3e49:0x243a2e6841618310!8m2!3d37.3203159!4d-121.8700987!16s%2Fg%2F11fl8ymhl0!19sChIJST6NmzEzjoAREINhQWguOiQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"23rd St at Taylor St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccf52d8dbb01:0xdad560fa3be4e793!8m2!3d37.3600015!4d-121.8787783!16s%2Fg%2F11h1k96gpr!19sChIJAbuNLfXMj4ARk-fkO_pg1do?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Slough's Bike Shoppe,"260 Race St #4824, San Jose, CA 95126, United States",+1 408-293-1616,Automobile,Bike_Rentals,Bike rentals in San Jose California,4.6,45,https://www.google.com/maps/place/Slough%27s+Bike+Shoppe/data=!4m7!3m6!1s0x808fcb5a9340919d:0x63a63c8ff491db3c!8m2!3d37.3244865!4d-121.9112533!16s%2Fg%2F1tf1p1z2!19sChIJnZFAk1rLj4ARPNuR9I88pmM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Willow St at Vine St, San Jose, CA 95110, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,5.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808e334bbf8f0a6f:0xeeb8212d626685ab!8m2!3d37.3184499!4d-121.8831724!16s%2Fg%2F11d_x663jk!19sChIJbwqPv0szjoARq4VmYi0huO4?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Park Ave at Race St, San Jose, CA 95126, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,1.0,1,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcb5b3ae59351:0x321e39dc9731f534!8m2!3d37.3260109!4d-121.9123274!16s%2Fg%2F11h7cld3p5!19sChIJUZPlOlvLj4ARNPUxl9w5HjI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"San Salvador St at 9th St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,3.0,2,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccc7dcc7087d:0x383f4c40f921bddf!8m2!3d37.3339551!4d-121.877349!16s%2Fg%2F11q4m1xyyh!19sChIJfQjH3MfMj4AR370h-UBMPzg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"N 14th St at E Santa Clara St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccc0238d4f47:0xe03bc46aef43eb7f!8m2!3d37.3426626!4d-121.8772924!16s%2Fg%2F11h5l2fm26!19sChIJR0-NI8DMj4ARf-tD72rEO-A?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Columbia Ave at Bird Ave, San Jose, CA 95126, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcca9b26251d9:0x8541b955b66cb243!8m2!3d37.3241261!4d-121.8997197!16s%2Fg%2F11j05l1nh_!19sChIJ2VFisqnMj4ARQ7JstlW5QYU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"5th St at Taylor St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc84098504af:0x73ec4e4ee2b74321!8m2!3d37.3509019!4d-121.8958426!16s%2Fg%2F11gh0lz155!19sChIJrwSFCYTMj4ARIUO34k5O7HM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Paseo De San Antonio at 2nd St, San Jose, CA 95113, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fccbba4a2a2c3:0x6e62e9436d9757f8!8m2!3d37.3337981!4d-121.886943!16s%2Fg%2F11d_ycx79p!19sChIJw6KipLvMj4AR-FeXbUPpYm4?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Bird Ave at Willow St, San Jose, CA 95125, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808e3356d3afe417:0x57e738fdec690099!8m2!3d37.311284!4d-121.8963253!16s%2Fg%2F11h7f8hv52!19sChIJF-Sv01YzjoARmQBp7P0451c?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
Bay Wheels,"Empire St at 1st St, San Jose, CA 95112, United States",-,Automobile,Bike_Rentals,Bike rentals in San Jose California,0.0,0,https://www.google.com/maps/place/Bay+Wheels/data=!4m7!3m6!1s0x808fcc9c902bdc09:0x43895661ccd2d559!8m2!3d37.3448822!4d-121.8969655!16s%2Fg%2F11hd7frcc3!19sChIJCdwrkJzMj4ARWdXSzGFWiUM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_San_Jose_California.csv
